Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score
2382,6.49377822673094,13,61,2.8946442675304827,48,Fail,High,63.52723844735228
2383,9.04177197441126,22,56,0.6909925721185184,24,Fail,High,70.6090026476326
2384,5.908557287405315,13,78,4.198912663119131,10,Fail,High,56.84459879152476
2385,6.55987709119437,18,95,3.1628487820776092,35,Fail,High,60.131888752836595
2386,8.440142706089809,11,76,1.6898904572918578,43,Fail,High,66.79318843844557
2387,0.24068480742621023,32,59,4.293966272553841,3,Fail,High,67.0774678600144
2388,0.16777495796987063,98,65,3.822320441482127,30,Pass,Low,92.8463693551067
2389,7.2226933408048914,42,56,2.6122832725268976,7,Pass,Medium,79.91690080614393
2390,1.0017225302266997,40,60,3.7081483459690134,9,Fail,Medium,71.73869528222728
2391,9.500431654931837,74,66,3.669834575926305,41,Pass,Low,88.12314061481014
2392,0.4190084165260688,78,59,4.440350345836721,39,Pass,Low,88.63257954794203
2393,7.896483211534402,17,77,4.046899463474612,23,Fail,High,66.06673658541425
2394,2.6514005780452923,63,79,3.5756431156352013,40,Pass,Low,78.22728466930488
2395,5.672481046875203,0,76,4.311664545328744,11,Fail,High,54.456743748324435
2396,9.254361481593733,96,68,2.9859701604005258,9,Pass,Low,104.88796131468345
2397,7.5496114088458075,96,91,2.853019955666038,42,Pass,Low,97.43002103973849
2398,3.448427388594595,41,54,3.6911287145334333,34,Pass,Medium,80.92580795084507
2399,5.96283290051656,71,56,3.248232236918231,20,Pass,Low,77.72095273616978
2400,2.3865847717666444,86,100,3.9084288669293956,19,Pass,Low,93.70975772724917
2401,6.501398361963658,40,59,1.0939113934099731,39,Fail,Medium,81.12600212216033
2402,2.378956531913369,17,52,2.1704800374232174,22,Fail,High,71.15802757538754
2403,8.85979243641202,88,90,3.9689253145401846,2,Pass,Low,99.33786922417558
2404,7.049386000633424,47,70,1.6000262991261764,27,Pass,Medium,70.76295336035052
2405,0.5491482033213746,32,68,1.5628989417621197,9,Fail,High,76.69533824135574
2406,0.19844594851793018,85,70,2.968511822673103,31,Pass,Low,88.57060566937635
2407,4.949173102254556,69,95,2.4335223157194696,16,Pass,Low,87.11737643417271
2408,2.449227604826072,48,72,0.9144964946921808,15,Pass,Medium,76.79590303169893
2409,9.547438401225824,32,93,3.5066324419425605,28,Fail,High,68.60781579187397
2410,9.638935174045546,37,72,4.370549691133723,11,Fail,High,72.17346258196562
2411,6.292473082466699,11,60,3.243903521007039,45,Fail,High,63.40743747765924
2412,1.6102125904777487,73,70,0.6234981791200134,49,Pass,Low,87.64561718812811
2413,5.834663239795619,41,98,1.1195724720204585,9,Pass,Medium,71.18667185702583
2414,2.0003061974007705,53,100,2.569392870669285,28,Pass,Medium,75.84349867481909
2415,9.594286934864648,74,54,3.828203525404612,20,Pass,Low,89.16557417148385
2416,4.527038340945817,94,71,0.887090025351609,0,Pass,Low,99.79081318165478
2417,7.363617967668828,81,92,1.564016246587658,4,Pass,Low,89.54105346248258
2418,4.720873930296858,49,63,4.746042108906033,30,Pass,Medium,81.21031183483015
2419,7.867810086487495,28,81,2.791507203908903,22,Fail,High,72.17968289964026
2420,1.3166611052924815,41,91,0.39829834588710256,1,Pass,Medium,77.3111505034855
2421,2.3792213290551523,58,71,2.8988387567869687,13,Pass,Medium,82.36344812825446
2422,7.013710894172899,81,93,3.9366750219942666,26,Pass,Low,98.47677962750639
2423,8.088443061434816,71,66,2.9257863526108885,40,Pass,Low,96.35552526912366
2424,6.098632538379716,10,57,0.1829835862494683,41,Fail,High,73.77656162903726
2425,5.228357571400506,76,83,4.627416762155484,7,Pass,Low,94.36438526444853
2426,5.743538364051303,56,85,4.074806706313644,0,Pass,Medium,84.01134996280749
2427,3.770018590569728,15,87,1.3150073841658905,21,Fail,High,71.47167640406158
2428,0.7452850600481975,82,89,0.5402585083892958,46,Pass,Low,88.27828097332201
2429,3.850512469522461,45,65,0.6694164492993177,29,Pass,Medium,79.35165511451797
2430,4.090452121439027,3,59,1.5945898028527616,16,Fail,High,65.026411715618
2431,3.295305383488337,31,82,4.191911600893232,28,Fail,High,71.80928103396276
2432,8.158069615770403,25,72,4.23504798930965,26,Fail,High,73.04000401141198
2433,3.954940009647964,82,90,1.5406633182808331,37,Pass,Low,94.0509546176851
2434,3.930545073892344,41,57,4.092255291827663,43,Pass,Medium,77.75933477818765
2435,5.427698740786191,4,89,1.5350594299124853,12,Fail,High,56.966812208582766
2436,7.264817841770647,81,54,0.7398908279412086,1,Pass,Low,88.48045080805811
2437,0.655575716210951,22,96,0.309741194267808,1,Fail,High,74.90535337186468
2438,8.577648801669023,92,76,2.4601183083949607,0,Pass,Low,103.69026628316871
2439,2.890230978233764,49,87,0.3536222954654006,29,Pass,Medium,87.59647937503323
2440,4.128323200689653,38,53,0.18910685133242566,11,Fail,High,78.86883632476925
2441,7.214855551043511,11,64,0.5224940695585062,40,Fail,High,76.03865771916938
2442,8.772427115215764,38,58,3.258545211133076,48,Fail,High,84.42200891687506
2443,7.579099985703711,36,81,3.716808436790693,9,Fail,High,72.85905347113368
2444,2.135522889205027,86,84,0.8147095676382943,3,Pass,Low,91.08734475796294
2445,2.4211884970023014,42,54,4.245636248063675,0,Pass,Medium,70.35801130931439
2446,9.157175371220719,58,65,1.9503189117193114,1,Pass,Medium,78.11434843629912
2447,1.4964285694528046,62,98,0.7334141836799363,39,Pass,Low,78.78047685452465
2448,1.0249691002888306,63,91,3.3015416795080266,7,Pass,Low,93.84991048751598
2449,8.94859526654506,32,56,1.9539876423115587,5,Fail,High,72.01181882252807
2450,5.661944880272438,53,89,2.7855066560901003,2,Pass,Medium,78.64101828516547
2451,5.244603681507174,26,95,1.7384503491277958,27,Fail,High,70.70792757021864
2452,1.481319286537025,0,58,3.231257566547737,6,Fail,High,58.33531588380029
2453,9.73461358046637,18,89,0.6517159765383013,3,Fail,High,68.98210363636903
2454,2.685689294619469,53,88,0.060406251622849294,46,Pass,Medium,81.91026783199209
2455,0.01444734899594291,81,55,2.711745339685362,4,Pass,Low,95.24583634170872
2456,7.104854506822795,68,51,2.7758226189306505,24,Pass,Low,86.13208958114956
2457,6.05446319701061,65,96,0.573080677121266,17,Pass,Low,94.26358807055445
2458,1.6066185476440709,13,66,2.1140077872852423,44,Fail,High,72.3711737271387
2459,2.454073857275972,41,69,4.6262477536716915,9,Pass,Medium,75.69010482698559
2460,5.2465945078009035,56,89,3.0367203178685216,22,Pass,Medium,89.53876453918653
2461,3.236674655895139,62,53,0.22728274691887762,21,Pass,Low,90.00775231937737
2462,7.768492561093398,85,51,4.98636779638668,44,Pass,Low,97.67090579763541
2463,3.5887366239988894,66,62,4.985169230715348,44,Pass,Low,85.23415778629929
2464,9.284527186297055,68,55,2.9735326923429057,30,Pass,Low,88.8524334689583
2465,3.0684603567368773,48,80,4.788776543101376,22,Pass,Medium,74.61250044905016
2466,3.3330458627647808,47,98,3.2284465101823945,4,Pass,Medium,75.0405628340065
2467,7.3415455111611925,95,68,4.05497968020553,37,Pass,Low,96.86402057431971
2468,2.4921952546412394,67,57,4.786297517628622,9,Pass,Low,96.23364497638887
2469,8.190288654071951,99,99,3.3542433544994266,12,Pass,Low,99.93997295044768
2470,7.520446569378167,98,72,2.116320230845559,19,Pass,Low,103.966951834862
2471,6.0509687078024,33,98,1.232843950313542,33,Fail,High,58.937501437149365
2472,4.153525901272953,27,51,2.5652991832988588,10,Fail,High,67.42980973520332
2473,7.891624952330045,99,52,0.9000073481560611,43,Pass,Low,87.11088778936956
2474,5.192976801264351,16,97,1.6368703200876529,1,Fail,High,61.23334397659701
2475,7.979413533240525,8,56,2.782129116614228,23,Fail,High,65.31169155495377
2476,6.213273728766352,67,67,2.632831846723497,13,Pass,Low,84.12947980613691
2477,0.006156964296158973,19,91,3.7943656371392946,28,Fail,High,70.6454659595324
2478,1.9600503451374462,90,100,1.8820940963915196,14,Pass,Low,87.53495610602305
2479,2.2944073558781595,26,78,1.9359199586785736,42,Fail,High,58.32597355498834
2480,5.394960694440579,97,81,0.9840911708918743,43,Pass,Low,103.38353037754123
2481,3.0349597461016895,86,88,4.736969286430984,18,Pass,Low,92.04477782681997
2482,2.849714811176054,52,67,2.8100102616027693,14,Pass,Medium,80.97298249234971
2483,2.9936986788337263,99,68,3.782614323141549,30,Pass,Low,94.06921074366664
2484,4.120276169735537,84,91,4.030106271870588,45,Pass,Low,89.22832874946826
2485,3.8718355631884216,79,77,1.9741549885254002,22,Pass,Low,99.09508927048692
2486,4.98519501502304,9,71,0.7976000156172908,11,Fail,High,53.301763845862084
2487,8.628961478503335,78,84,4.113642589245386,2,Pass,Low,97.59081374666052
2488,2.8517044494562507,19,93,1.4765586861557167,46,Fail,High,69.56419511579979
2489,0.6075004575924303,97,62,1.3410403971512759,18,Pass,Low,108.27278061461186
2490,6.118375726993102,16,95,4.8604367339725005,22,Fail,High,60.20130514175571
2491,4.071005352574981,29,70,4.3563607999501395,33,Fail,High,71.33636948526598
2492,0.7410590449128074,89,64,2.7419937320768115,33,Pass,Low,91.82128158147557
2493,1.1329454150778973,96,57,0.3900599879972827,8,Pass,Low,100.90935719022171
2494,6.490724525433783,86,70,2.466067916008026,2,Pass,Low,106.92913141406547
2495,4.117660436830338,22,93,3.038545127691177,2,Fail,High,64.06436724371527
2496,1.3598811636418573,61,57,4.018746201580534,3,Pass,Low,84.81895520882117
2497,7.801263102912904,13,98,1.131533287856887,0,Fail,High,61.27563396018011
2498,4.317216400244631,58,83,4.0196700387382265,14,Pass,Medium,74.82725013691314
2499,5.093830015105291,99,76,4.43593085213309,33,Pass,Low,99.6946630762618
2500,6.293400412911506,77,64,2.340133505699973,6,Pass,Low,98.47173612383023
2501,6.253011572098243,11,89,1.4777161563827672,18,Fail,High,56.4395200560365
2502,8.823490149106721,53,51,3.0833640354878487,19,Pass,Medium,84.19803092361843
2503,6.43466281907857,47,86,3.6810261699784634,7,Pass,Medium,84.0578009823702
2504,5.854082253097261,7,73,2.0386596818411107,31,Fail,High,56.44013325336557
2505,2.48285113177488,26,95,3.573770297624246,48,Fail,High,69.84298544517038
2506,3.183397464800042,10,71,3.970671125948822,38,Fail,High,69.13932834296257
2507,7.051061498611589,35,85,4.160583964729147,30,Fail,High,69.57913519084174
2508,3.4160252879280972,54,74,1.482649931650275,16,Pass,Medium,78.89393486602333
2509,1.2581567858034104,9,59,3.2596929835686206,24,Fail,High,60.834670482363975
2510,1.7670970647181727,93,99,0.6173865329359313,46,Pass,Low,93.00389465321182
2511,6.592424187330424,60,54,3.0745323623044314,11,Pass,Low,82.92556554504951
2512,5.373259408552434,8,79,2.6558774885114063,7,Fail,High,62.46720803032332
2513,2.1203307970605314,20,71,2.781837170499639,10,Fail,High,69.10834919913445
2514,5.180224965173749,52,64,0.7771173268698911,14,Pass,Medium,75.6722065153019
2515,7.526519325091683,45,72,4.371435573537449,29,Pass,Medium,77.56409018405152
2516,1.1788281266375689,49,76,2.0132950111512304,2,Pass,Medium,77.34263050302613
2517,3.808413798106703,33,75,1.0770838643195364,26,Fail,High,72.44280431604861
2518,2.9602751020702156,22,99,0.12496687262310568,4,Fail,High,59.76783602588417
2519,8.128731854439847,60,93,2.0296536102715024,46,Pass,Low,84.76858790646138
2520,7.465715633559321,50,77,0.8556057482819862,46,Pass,Medium,94.48992303813318
2521,6.940444759069132,81,85,1.4677097926989053,19,Pass,Low,93.57267285281296
2522,6.292448362537578,16,83,1.9621679438901367,17,Fail,High,69.7062913535697
2523,0.16097892560474003,77,85,1.3527857936783279,10,Pass,Low,95.29665430356555
2524,2.5466357521417002,68,65,3.333789947923187,7,Pass,Low,84.54892971929371
2525,4.313875621006939,0,77,0.5323177802440165,39,Fail,High,64.85580219775264
2526,5.096380200652103,11,88,4.843779437984747,9,Fail,High,60.86786440690616
2527,7.43975353893665,98,64,3.036624167493885,12,Pass,Low,96.23643756503026
2528,1.9740407329150234,11,79,3.0717423225751403,3,Fail,High,54.74131495261165
2529,6.936923631054293,99,81,3.9917307339897654,9,Pass,Low,99.98598258322373
2530,2.9250319066939277,97,69,4.87391828356891,18,Pass,Low,99.95193523861012
2531,5.207038170904587,83,99,0.03263982855310099,9,Pass,Low,97.91950485168694
2532,6.043130275523662,6,100,4.468595710581138,39,Fail,High,70.25900579291809
2533,9.522253959677762,100,64,0.41872422500839057,42,Pass,Low,102.17283750975932
2534,9.48062488530574,49,75,3.6674947270288105,7,Pass,Medium,75.4358150974573
2535,7.134048770467746,84,54,0.5040829345437992,8,Pass,Low,98.73727686341971
2536,3.218720114589652,62,73,2.912499349139766,27,Pass,Low,78.39230877728333
2537,7.348254568838113,88,68,0.5301580216017077,9,Pass,Low,105.61723553870522
2538,8.066191297174196,17,67,3.7570279908731496,46,Fail,High,65.84978845681589
2539,9.124878087175405,38,61,4.410556689621876,27,Fail,High,75.29487364582646
2540,0.7669220119245812,9,60,0.738445912586263,46,Fail,High,66.74795537315045
2541,5.019337786805082,20,86,4.8589411419025925,12,Fail,High,64.08034011951366
2542,3.69512498457366,81,51,3.943524819141298,2,Pass,Low,89.77714463544527
2543,2.564194470994361,81,65,2.3438657126263456,4,Pass,Low,91.11264074988824
2544,3.948655687716741,85,54,4.863800209111674,22,Pass,Low,101.53452336672372
2545,2.0449171607432595,85,58,3.560663511011433,37,Pass,Low,86.52184005268843
2546,2.0832683804681515,32,52,0.5524214301092362,15,Fail,High,72.99432933283354
2547,1.9660254038629588,88,73,1.3561373343017724,49,Pass,Low,89.80500475185954
2548,4.630668487883639,74,72,2.305626094190437,45,Pass,Low,96.21331035794746
2549,8.040339493916981,4,99,2.8257257459070386,48,Fail,High,62.654925288843785
2550,6.939686749318184,27,69,3.113867050425749,30,Fail,High,74.05562911781735
2551,0.22411804785613332,57,61,3.7823884883304486,14,Pass,Medium,79.53876923146282
2552,2.6620284189833243,3,62,3.8071137855364046,4,Fail,High,54.24235653870862
2553,2.323495976720954,94,56,0.2588901183136316,3,Pass,Low,109.55683426281723
2554,7.547404982738465,72,52,0.977184105130956,5,Pass,Low,94.11550323135432
2555,2.2799035691549143,9,95,3.6455928132773257,34,Fail,High,63.35645255194578
2556,9.680417255792573,26,78,3.1546173725088718,37,Fail,High,66.08971061325923
2557,3.5179382872816545,78,54,4.038040688162318,35,Pass,Low,94.24810572139845
2558,0.5119728390414646,4,52,2.0091888541130047,9,Fail,High,55.05456498065172
2559,1.8572506661757038,80,53,3.4030629154512066,7,Pass,Low,92.37731406889775
2560,4.388519578664774,51,69,1.2203548337521875,25,Pass,Medium,92.2383435974327
2561,4.320066665693848,14,86,3.011980575895124,37,Fail,High,73.60237319139546
2562,5.38981751180497,49,92,2.1098265194847783,26,Pass,Medium,84.45836108611442
2563,7.088998928227356,68,74,3.99210390013611,47,Pass,Low,82.88498636276832
2564,0.004063074946176748,26,79,3.1894246666334376,40,Fail,High,66.12328723281966
2565,9.798188563332404,100,76,4.912713131877099,9,Pass,Low,96.08332130272657
2566,5.54251475372477,1,83,4.066539066162923,5,Fail,High,64.88369502052961
2567,2.991113396595529,6,60,0.24773649684626975,16,Fail,High,62.0539853816859
2568,0.5384068340536363,17,54,2.1460569028789553,31,Fail,High,68.67072768174337
2569,6.695461468940227,12,92,0.6359368379964792,3,Fail,High,60.48466611189974
2570,4.033490524265798,26,81,4.73498778886065,0,Fail,High,62.84593305153045
2571,8.212110950533532,0,85,0.44112992045867716,36,Fail,High,54.99516405543583
2572,3.8036575978644405,86,86,3.343207038648694,3,Pass,Low,94.25152591592354
2573,4.722528900753642,58,58,3.109991547057913,16,Pass,Medium,87.51374996925145
2574,1.64948393019261,20,71,1.2539368867890077,29,Fail,High,55.046786620469746
2575,5.170936052417131,11,69,0.7708657988381112,42,Fail,High,62.22750525025793
2576,5.198519684597748,87,94,1.958828611720158,21,Pass,Low,89.59242204123123
2577,3.8616531023586065,74,76,2.471079783167365,18,Pass,Low,89.4395358438026
2578,8.09217707389265,93,76,3.763739375045386,12,Pass,Low,100.44281380421486
2579,0.07905045815330136,67,51,4.758058874784737,1,Pass,Low,82.63501700244562
2580,6.958781778861578,81,84,3.1302977984229137,43,Pass,Low,97.2751951011492
2581,7.39396044794728,80,70,4.07026907846262,47,Pass,Low,96.79418896580749
2582,7.907784978574464,4,58,4.492931105860317,46,Fail,High,59.86516193191307
2583,5.873458981964318,20,66,4.030928348420817,23,Fail,High,69.07006999376891
2584,7.946911844385706,94,75,3.7732667246575673,34,Pass,Low,106.5346188059105
2585,3.0217742821909974,43,51,3.4915276494457643,25,Pass,Medium,75.65291573770378
2586,6.121776774203362,32,71,3.885310388087351,46,Fail,High,79.9229959363471
2587,6.893126508445865,14,85,3.904449405622894,6,Fail,High,62.68224479210583
2588,1.6113872482725267,92,84,1.4790568986672366,23,Pass,Low,95.71099635350163
2589,7.756376827400896,92,82,3.1165170266266715,48,Pass,Low,94.25142661574469
2590,8.324706377004459,33,58,1.3155271874844776,47,Fail,High,80.130512944313
2591,3.0484797388291227,26,85,3.705718096185416,43,Fail,High,67.45610209055017
2592,5.066255637704156,61,70,2.675229476875434,9,Pass,Low,80.96551619148904
2593,3.43336162343171,86,65,4.341307522681899,10,Pass,Low,101.36361644604344
2594,1.4552723444070614,19,82,0.9194131791256027,48,Fail,High,63.95506072737801
2595,4.5304573576168226,2,64,1.9406075337200035,19,Fail,High,53.74777891024074
2596,5.428539144238517,62,57,1.780607528883598,20,Pass,Low,70.67876918873289
2597,8.982277576612328,68,55,2.8091388955028203,24,Pass,Low,88.1501698546809
2598,6.992851672377586,38,85,2.0621748035616037,23,Fail,High,76.00264381064628
2599,7.105814918672615,79,54,3.6642425235179537,42,Pass,Low,88.17859926741075
2600,4.350101940346686,27,66,1.7054510923483845,47,Fail,High,70.96026130317334
2601,5.482051660058263,16,99,3.344180105002264,33,Fail,High,77.07379921183879
2602,1.342394862536399,43,62,1.6618539019721235,37,Pass,Medium,80.8213751085126
2603,4.83184651904868,70,96,3.7593243646790038,17,Pass,Low,84.97655556039038
2604,0.646344366913435,86,61,0.6265906496780826,1,Pass,Low,91.79497597177698
2605,1.1493973612999953,53,66,0.5450000122380977,15,Pass,Medium,84.70545866774319
2606,5.607338673756485,7,63,1.8272255868646348,8,Fail,High,67.59601672875644
2607,8.116459429857791,99,77,4.805577525477851,17,Pass,Low,105.36063979084976
2608,1.3889223798897865,82,69,2.9533386414171736,5,Pass,Low,94.03092089692029
2609,2.5262437134913562,80,89,3.8358545230478533,15,Pass,Low,87.83826375662662
2610,2.1496460235715595,72,58,1.3809338445225272,8,Pass,Low,88.48252476686802
2611,7.41724137635215,21,79,2.968132247371905,11,Fail,High,67.37468198135484
2612,2.492382978160761,14,53,0.24482653528091147,10,Fail,High,66.17680680901726
2613,2.4753423604581,76,89,3.8942807044074357,44,Pass,Low,98.56124193693572
2614,5.7795111585821335,49,99,4.64839471487183,30,Pass,Medium,74.796791912976
2615,9.9615026166352,54,60,2.8479241010502143,21,Pass,Medium,77.7353149918072
2616,2.3518455434715966,2,69,3.543229946942345,26,Fail,High,57.306308863223805
2617,0.6519056076890928,50,76,0.9318340943605363,26,Pass,Medium,78.49994482678133
2618,9.209935825181523,48,55,1.08754559385067,32,Pass,Medium,76.9840904521597
2619,7.077394222303189,71,99,3.4386251715087877,9,Pass,Low,85.98841171269818
2620,1.332721043887527,72,59,0.5233608509886528,33,Pass,Low,86.79800330815435
2621,0.5656784566513051,77,53,2.304343159253472,28,Pass,Low,95.16409362069363
2622,8.474576778899918,37,59,0.11196416927238217,45,Fail,High,81.94091357170531
2623,8.440217867656783,100,52,0.7274781852049894,0,Pass,Low,97.02792440865693
2624,4.365134915088547,100,96,1.4479263460235547,31,Pass,Low,105.33725151893044
2625,4.846001549841544,62,83,1.0145444703303323,41,Pass,Low,84.97430909762355
2626,9.209669573108926,63,80,1.8266479021738702,17,Pass,Low,87.34956177139425
2627,0.40917546336342925,59,58,0.9874112301412391,29,Pass,Medium,84.47368967336516
2628,0.25852881185068677,24,56,0.06692346890253109,37,Fail,High,72.31177862797044
2629,0.622311243378143,57,63,1.1196852219923188,16,Pass,Medium,85.22041251008602
2630,7.619906749373564,42,57,1.9430625614100143,36,Pass,Medium,89.22673809759925
2631,8.958764611098228,93,52,1.5910694361586064,43,Pass,Low,96.4973895264137
2632,4.281901555959482,22,77,0.6778976478753351,10,Fail,High,68.60153609551045
2633,4.282877538856411,88,76,0.4408636115307646,14,Pass,Low,92.923696479025
2634,3.679699934902403,88,67,0.5305436589513401,16,Pass,Low,91.80191242326282
2635,5.146541852502576,68,54,4.967022854909103,18,Pass,Low,79.2076443976687
2636,9.639576942035003,43,91,0.8775446503313078,28,Pass,Medium,79.88061391836523
2637,8.325398975002948,81,85,3.7109825145135957,32,Pass,Low,92.58233545778907
2638,2.211772962109013,68,64,0.002614754808481501,12,Pass,Low,92.00009128717696
2639,1.145122636681981,71,92,4.749688922944447,44,Pass,Low,91.48649665981337
2640,1.963838908340041,59,74,4.337944571480532,45,Pass,Medium,75.69387469043359
2641,9.640596831484352,63,54,3.8887433948165544,3,Pass,Low,89.41690138396717
2642,7.0066855129994865,54,75,3.6466293636145912,38,Pass,Medium,77.8346952352778
2643,3.8076686699140936,98,59,2.302105630191338,22,Pass,Low,89.70093061690812
2644,8.525451316826235,73,85,3.9349194362441713,43,Pass,Low,91.09006949312801
2645,1.084407659667993,74,90,0.13701520694808234,34,Pass,Low,90.18658180696777
2646,5.661873948593562,57,98,3.722526414509818,19,Pass,Medium,82.82251961074823
2647,8.060117452205633,9,86,0.9245851034567565,30,Fail,High,62.692116969029115
2648,0.8397567522556093,24,53,1.6862258019727383,37,Fail,High,73.2040324384231
2649,4.904692408678885,38,78,0.1935370896410954,39,Fail,High,68.76021427119088
2650,4.386590556960047,9,60,0.24438623401158932,42,Fail,High,71.1288418947302
2651,0.07430008860314641,80,60,0.7114629414864898,25,Pass,Low,94.71026753934504
2652,4.072729432211951,49,84,1.658915660060153,42,Pass,Medium,82.88761749769037
2653,0.45192968584302884,70,97,1.688717809364818,20,Pass,Low,80.54358400484801
2654,8.84778693728754,56,84,3.692853508536583,32,Pass,Medium,84.71475159618403
2655,3.3588587395182623,0,83,3.1048010651245,45,Fail,High,62.87194590245834
2656,3.215658249111063,52,60,1.5906587627309265,2,Pass,Medium,79.37675892413878
2657,1.960823757159652,29,94,1.358420101557401,41,Fail,High,79.50593280204747
2658,3.928382763936206,12,90,3.952855541129172,36,Fail,High,65.22066809957211
2659,1.9709881016045405,54,50,0.11936949997554236,32,Pass,Medium,90.40729170061132
2660,8.383264215982361,78,75,0.1055428041876244,33,Pass,Low,93.27350974241494
2661,9.193525691159468,68,97,4.565764651613487,17,Pass,Low,89.32870051890143
2662,3.1111808459019463,40,87,1.7101272542771513,17,Fail,Medium,80.09687628515955
2663,2.4036758190579732,8,100,0.7849556093151444,47,Fail,High,56.618000324699715
2664,4.499620386070259,17,68,4.561067801538389,38,Fail,High,66.74576480876364
2665,9.273209588792037,69,67,2.43834989652256,20,Pass,Low,80.41933854372056
2666,7.538009115940635,41,88,0.010449415350587965,9,Pass,Medium,79.51130776699694
2667,7.753884968376599,68,67,1.1864383770751936,24,Pass,Low,90.97368729505371
2668,4.171384916005129,65,50,1.856266309316006,35,Pass,Low,75.63862020997965
2669,5.267276106206905,28,74,0.3543086289950287,15,Fail,High,61.74296647038065
2670,9.498025982622693,15,55,2.673052170100672,48,Fail,High,59.799646801032885
2671,9.625130476248875,3,99,2.395164630047347,8,Fail,High,65.43702321094447
2672,8.974512033661112,8,89,1.5035519202809207,36,Fail,High,66.9170066044637
2673,6.733110359705856,37,87,2.1321638887392735,20,Fail,High,81.58355814386167
2674,3.1493905426818323,64,54,0.3344272252923125,43,Pass,Low,86.41344197158061
2675,1.4562441422737837,65,69,0.4379292915943278,43,Pass,Low,74.83346133697422
2676,5.690400090964834,53,73,1.5629250343934835,20,Pass,Medium,85.23823228256569
2677,3.134191778287654,56,78,3.585325157137529,0,Pass,Medium,78.16882596101902
2678,8.026972764568722,93,67,2.563698385955127,39,Pass,Low,94.47849981516471
2679,8.320381024195243,71,70,2.0905113868783847,34,Pass,Low,89.26737131602124
2680,4.069347576762388,41,98,2.0064558531486654,41,Pass,Medium,72.84337832271629
2681,2.155296556773405,5,95,0.9659972046944854,9,Fail,High,59.76376812161237
2682,8.624904053345688,81,73,3.0494764732746162,36,Pass,Low,90.03334854898925
2683,4.987887228148359,67,54,4.5079480572018555,28,Pass,Low,84.07203968491882
2684,1.6850313799977024,95,54,2.079121383220233,46,Pass,Low,97.06353235577816
2685,4.804523695692696,30,94,0.7119744544927986,3,Fail,High,68.31897512840968
2686,5.249136016654203,29,71,4.231475649794457,44,Fail,High,68.62289831117772
2687,7.774721762685676,37,71,1.6919420834341277,18,Fail,High,71.20182474575174
2688,4.856627286000271,96,100,0.8846272906660779,11,Pass,Low,105.42073100157
2689,2.958544712727683,20,93,1.4989629072855997,45,Fail,High,74.5204639371854
2690,3.612878427244132,11,56,1.4716079015405537,21,Fail,High,68.6615854015308
2691,4.0694596950961515,79,87,3.6700269008979856,1,Pass,Low,93.17992962929779
2692,4.060774972574338,2,79,0.9111257491986974,46,Fail,High,62.80860872349082
2693,0.23163928653929577,27,97,0.8852875878322658,37,Fail,High,69.7128546287105
2694,0.00819956178984893,76,72,4.3466474441916345,10,Pass,Low,87.35230311908425
2695,7.212476894334312,25,56,4.658843563053163,29,Fail,High,68.32549170573873
2696,8.575959827411635,78,76,2.5655423423583574,4,Pass,Low,93.2768098487617
2697,5.437477191306648,48,97,1.1805562213538001,4,Pass,Medium,66.5947829264949
2698,6.427825310717714,76,71,1.9438561540461867,31,Pass,Low,96.87932481915205
2699,6.565314094415947,39,50,0.035874441265306145,6,Fail,High,71.51671019518406
2700,2.993327719742014,98,81,2.8107166262298158,39,Pass,Low,104.62457822289994
2701,1.6728102960776314,34,87,2.16864964455497,27,Fail,High,68.02653154420487
2702,2.442232778769956,2,80,4.23111178095265,4,Fail,High,60.930770262395185
2703,7.61756467942258,41,58,3.0154767397691913,1,Pass,Medium,81.36072367094218
2704,4.624984943191449,25,51,3.8183962923981536,15,Fail,High,65.19188177960476
2705,8.264966765385594,91,62,2.113878241535976,4,Pass,Low,94.7794386063855
2706,0.7751802969901922,87,75,2.338609023473475,33,Pass,Low,96.59679856209422
2707,2.07105722653121,9,69,4.542494924768078,36,Fail,High,62.137499735339325
2708,7.597093522357026,65,87,1.8551345083907211,6,Pass,Low,95.54941466004773
2709,8.74142692111249,31,82,1.738620809365841,39,Fail,High,72.337056778129
2710,6.192387857821492,92,85,2.4644791282315266,39,Pass,Low,90.93798623813075
2711,8.11798759437853,28,98,4.078015606344995,17,Fail,High,74.86736626300096
2712,8.635333123050911,64,54,1.587807026291173,4,Pass,Low,77.9683358784817
2713,3.240996053350714,24,87,1.0970622006166257,9,Fail,High,70.06014351611083
2714,0.2285311425358838,83,60,3.9909776515576727,48,Pass,Low,87.39594097494597
2715,8.48786682327063,65,90,1.7266620559707613,3,Pass,Low,91.90267120722068
2716,2.070277413455935,75,74,3.8605709015270735,6,Pass,Low,92.33742684503993
2717,8.303343141009904,20,95,0.9236314630122638,24,Fail,High,64.28892246083284
2718,0.3252727818031753,0,81,2.985143669487889,21,Fail,High,61.363855337461175
2719,0.3922552276941327,37,72,2.8060197770611213,27,Fail,High,75.92981928564618
2720,6.8915737584292796,29,78,2.3126970998560874,41,Fail,High,71.59838976159756
2721,0.44156655271003764,3,94,3.719571742960185,13,Fail,High,71.21165095669804
2722,9.358594247739935,84,57,2.0774799008825386,36,Pass,Low,92.26962234428991
2723,4.678137837219759,96,87,2.5255604777394334,38,Pass,Low,95.83814881143249
