,Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,previous_failures,dropout
1997,1998,3.3425941103710666,25,84,3.9349071622777463,40,Fail,High,65.10904984984873,37,19,79,9,4,1
1998,1999,7.131251535500622,32,84,2.925242245271221,8,Fail,High,74.08596612540174,47,81,63,12,1,0
1999,2000,4.710692741337513,3,51,2.9602592651683075,14,Fail,High,63.73284466008724,59,81,63,22,4,0
2000,2001,7.86729062336537,98,61,1.4932728846035914,25,Pass,Low,99.202265343649,62,65,61,22,4,0
2001,2002,0.5940615276258077,31,95,3.3409802640125,22,Fail,High,69.31618746465071,85,73,67,30,0,0
2002,2003,7.832026658961022,21,63,1.0705357347505162,20,Fail,High,69.58253136465011,1,44,90,3,1,0
2003,2004,7.852441676905993,77,89,3.863845586928344,31,Pass,Low,82.66681550061284,87,46,91,2,0,1
2004,2005,7.057026472105729,92,70,4.670840138609264,16,Pass,Low,106.5124688206764,71,62,42,20,5,0
2005,2006,8.538255971647951,36,65,2.050358317130266,39,Fail,High,73.20988918207155,10,75,79,1,4,1
2006,2007,4.9276755222576805,55,63,4.608954216433356,15,Pass,Medium,86.77355981084196,63,76,58,3,5,1
2007,2008,2.6425949466656395,88,97,1.022565829640384,41,Pass,Low,98.75097673956157,76,54,51,0,1,0
2008,2009,4.332572610634406,41,90,3.552995897996259,10,Pass,Medium,73.20438866215055,80,74,96,14,5,1
2009,2010,5.422253892616494,62,91,0.1634966614714744,14,Pass,Low,78.86754206973539,71,18,18,32,5,0
2010,2011,6.004595773020435,33,92,1.0292371969243597,10,Fail,High,67.84411308271588,20,34,20,5,1,0
2011,2012,2.7836809038777437,84,100,3.7491654162341415,40,Pass,Low,96.9671709495388,17,52,21,6,0,0
2012,2013,1.0973738678941602,21,56,4.669178991892458,48,Fail,High,73.72010902362861,93,25,8,18,0,0
2013,2014,0.5257828225101524,62,88,1.672401443360766,37,Pass,Low,85.74584131019031,63,13,8,0,4,1
2014,2015,4.6340379853847,2,77,3.550671329550916,38,Fail,High,63.40883916388062,81,44,72,38,4,0
2015,2016,3.707492299918215,45,83,2.0780181389513634,44,Pass,Medium,72.12135782284554,94,43,26,18,1,1
2016,2017,6.893679081421671,34,63,2.520914805179462,41,Fail,High,66.63305314965181,37,87,16,25,1,0
2017,2018,6.9113394233701335,86,77,0.8423191202693464,10,Pass,Low,97.24572343143524,31,64,43,11,3,1
2018,2019,8.033509947716666,39,56,2.987003433415174,2,Fail,High,73.06061153251578,10,50,44,21,3,0
2019,2020,2.180533401432234,40,91,2.8638199537843927,36,Fail,Medium,66.12682780301685,44,42,7,12,2,1
2020,2021,5.964998476504996,44,51,1.1251817256234902,21,Pass,Medium,66.78572525779649,88,85,79,27,4,1
2021,2022,4.8737359775188125,14,85,4.9309091154449085,48,Fail,High,71.19791551413181,32,22,17,13,5,1
2022,2023,0.7474478523738015,14,86,4.428679291206605,11,Fail,High,66.0721205231932,40,55,32,21,2,1
2023,2024,4.215815904091419,41,90,2.594276787902863,8,Pass,Medium,81.405226478654,7,18,0,29,2,0
2024,2025,2.9735343204391675,94,76,3.716272957276095,0,Pass,Low,94.0690240370068,10,81,75,19,0,1
2025,2026,4.412152082035847,25,91,2.557409647134773,16,Fail,High,71.07959151508123,85,75,5,26,5,1
2026,2027,3.1739108413513675,41,90,2.173862624455776,44,Pass,Medium,69.4286561036044,50,54,40,37,0,0
2027,2028,7.925979789025463,55,83,3.7991950757156494,8,Pass,Medium,72.59865708603866,87,91,54,40,3,0
2028,2029,3.152872573458435,19,94,3.3978673087426565,13,Fail,High,68.51857787904133,40,91,4,33,2,0
2029,2030,0.7295068079521261,81,52,0.904893585937207,4,Pass,Low,83.17807993124515,16,59,58,38,3,1
2030,2031,1.2004775245183563,81,52,3.1546133509074847,49,Pass,Low,88.53053133463054,75,58,79,40,5,1
2031,2032,3.4042605171655502,22,92,2.468732349119049,20,Fail,High,67.10456629133185,45,32,17,36,5,0
2032,2033,3.1504947857030805,6,77,0.9265739589037292,5,Fail,High,67.61074709015537,31,18,48,0,4,1
2033,2034,4.419172786437099,11,76,1.686630501524045,13,Fail,High,61.59290477202133,78,27,81,14,1,0
2034,2035,7.907269926490933,85,78,4.447293061368919,36,Pass,Low,89.63777506464714,79,51,64,31,0,0
2035,2036,8.60308382233102,63,76,2.1263033548565,4,Pass,Low,85.23160017170419,53,48,82,7,4,0
2036,2037,8.375785054136623,31,89,0.6300459796735897,46,Fail,High,78.15438379362955,85,36,53,32,4,1
2037,2038,9.022513807627554,57,100,1.0568642749798522,21,Pass,Medium,82.13431508336626,91,25,60,17,0,0
2038,2039,3.936574615481268,98,99,2.816609472448908,25,Pass,Low,98.26848733518952,19,98,7,28,0,0
2039,2040,4.668701894936915,89,98,0.5042905816316878,38,Pass,Low,98.39481757427686,32,97,2,31,5,0
2040,2041,9.946901392114258,32,72,3.560630439232167,38,Fail,High,70.91047099090584,73,98,24,32,5,0
2041,2042,6.8629542573428335,37,59,2.734338662942137,6,Fail,High,65.82719781792092,39,39,68,4,2,0
2042,2043,3.80331397711703,57,65,4.459488230439312,39,Pass,Medium,71.76365377626524,31,79,54,17,3,0
2043,2044,7.849028280012401,6,55,2.218034339804233,27,Fail,High,60.83599887547537,96,37,39,9,5,1
2044,2045,4.892247484562211,69,58,1.6268316309069752,11,Pass,Low,82.4781188383476,1,76,82,35,4,0
2045,2046,0.8584557491568434,11,50,3.166959340067904,35,Fail,High,67.01523778430364,96,86,81,32,2,1
2046,2047,5.902960477949022,38,53,3.616209017298319,6,Fail,High,75.02052909707194,32,53,49,22,2,0
2047,2048,5.003302664002909,15,85,3.1293364137581268,15,Fail,High,64.11907994438666,76,21,94,39,4,0
2048,2049,6.448036981673493,10,92,2.2112384546240027,47,Fail,High,63.085619102139546,29,15,32,4,5,0
2049,2050,4.412834234948354,21,83,4.348305247902146,15,Fail,High,64.03011902962214,32,27,17,33,4,0
2050,2051,9.626148380886027,85,96,3.389186101034871,13,Pass,Low,92.10195872656216,76,34,56,23,1,1
2051,2052,0.6471577553652508,62,90,2.126619466657396,41,Pass,Low,92.79320533122224,25,59,15,16,5,1
2052,2053,2.4355260923295785,57,70,4.36653941594544,45,Pass,Medium,79.03214174983485,21,44,79,30,3,0
2053,2054,7.705699713546151,3,57,3.351789113825629,16,Fail,High,69.64125910005332,65,45,37,6,4,0
2054,2055,6.200444697853476,12,75,0.7145501154061823,3,Fail,High,59.37032797519427,37,71,40,16,5,0
2055,2056,5.09460342835755,82,85,4.298110995372021,11,Pass,Low,91.62503941065496,89,54,6,27,0,1
2056,2057,9.099149233206832,88,95,2.7232143747184057,11,Pass,Low,76.61876738880031,45,85,77,37,1,0
2057,2058,0.7748474626399149,94,91,1.5429973209444925,2,Pass,Low,94.9664513806226,14,84,52,21,3,0
2058,2059,8.032008170801655,36,83,1.9403766904103683,7,Fail,High,71.0805384187228,97,25,62,14,5,1
2059,2060,3.604081429785142,28,62,4.268883529766319,26,Fail,High,77.01975343312355,43,84,88,36,0,0
2060,2061,3.890018454019258,84,95,2.6265270840750694,21,Pass,Low,94.85586732006924,48,24,31,14,5,0
2061,2062,7.35096385254657,33,67,3.482991911272033,23,Fail,High,66.99450632859865,74,64,37,24,0,0
2062,2063,7.859807535654594,1,51,2.218768397263358,16,Fail,High,63.317746965031766,60,5,21,20,3,0
2063,2064,8.957291414214962,2,79,0.2558355823218677,1,Fail,High,58.40085907703605,66,22,15,37,1,0
2064,2065,8.889923014055432,29,64,4.078964539142895,11,Fail,High,62.980590837216006,5,63,51,1,0,0
2065,2066,4.1261152429348105,21,66,4.809812437127544,25,Fail,High,73.74290530008687,8,86,28,26,2,0
2066,2067,1.1830927858489115,75,59,2.83242382253764,2,Pass,Low,87.01776527880605,5,42,15,31,3,0
2067,2068,8.025500517033944,97,75,4.755157405881533,49,Pass,Low,99.46661104883248,72,22,75,20,3,0
2068,2069,3.3595658670366517,85,96,3.244096855608112,14,Pass,Low,95.19918687714338,94,95,16,3,4,0
2069,2070,4.233038721237462,65,99,0.1513435689280656,18,Pass,Low,88.47262415631766,31,29,100,18,1,0
2070,2071,9.728440191232812,55,92,3.31057288648108,31,Pass,Medium,79.06557780704753,40,76,63,1,2,0
2071,2072,2.703581082045769,83,97,1.1860181641041,8,Pass,Low,95.20196457047628,75,17,90,25,2,1
2072,2073,2.273019021525111,54,77,1.1127163600492105,44,Pass,Medium,82.80569644387859,7,86,88,33,4,1
2073,2074,7.599721442201675,89,73,2.69807937740124,43,Pass,Low,94.82035484512322,71,78,12,13,0,1
2074,2075,9.916253700373971,2,59,2.6545425038179733,32,Fail,High,64.07739920136099,49,96,71,14,0,0
2075,2076,2.9111140902765853,45,90,1.3273337486249936,46,Pass,Medium,81.278726927986,91,20,55,19,2,0
2076,2077,1.0127215112713015,4,85,2.2983500211124266,30,Fail,High,59.33706790861056,61,56,4,33,1,0
2077,2078,6.80749662391643,36,86,2.4138506628959377,31,Fail,High,79.93261832774579,83,22,11,35,0,1
2078,2079,5.049860153995374,34,98,3.511468861126757,31,Fail,High,79.48956192689202,61,90,40,18,3,0
2079,2080,4.495968960674502,100,74,0.7957432284955973,44,Pass,Low,89.468014879955,6,44,2,8,5,0
2080,2081,5.940430576772825,69,57,1.3411671850981577,12,Pass,Low,85.04236944535346,74,43,98,6,4,0
2081,2082,1.2607076371023884,88,62,4.403272677591412,46,Pass,Low,96.76111331572254,83,81,32,29,1,1
2082,2083,1.6964911602688293,71,87,1.572100655034704,40,Pass,Low,85.7891757553354,79,87,85,12,0,1
2083,2084,8.332634208203228,29,93,0.3921431255776841,16,Fail,High,79.73234373203391,3,46,49,26,5,0
2084,2085,9.171621841398952,56,60,4.0706715076917295,33,Pass,Medium,84.19208751310188,5,39,55,34,2,1
2085,2086,1.6356038368516568,98,53,1.9582487984492607,39,Pass,Low,103.90016544427526,57,50,8,12,4,1
2086,2087,0.5195658065918463,81,91,1.022153412348853,5,Pass,Low,95.48914594392932,21,41,81,14,0,1
2087,2088,1.1163722745425608,24,62,1.5309688276247528,24,Fail,High,62.85475753468004,25,6,49,8,2,1
2088,2089,4.7461577602131175,82,76,3.661364216750496,44,Pass,Low,91.191269366025,2,49,28,22,0,1
2089,2090,1.9007010795073356,67,51,2.231430092240818,11,Pass,Low,88.84997332673,40,47,38,35,4,0
2090,2091,6.0278616179134525,18,86,0.8749431080788811,40,Fail,High,66.46228624363408,59,83,90,39,3,1
2091,2092,0.1857707492961069,69,58,0.6821156119449168,23,Pass,Low,83.1752089128453,13,90,99,2,3,1
2092,2093,0.5466228111084359,35,54,0.4701009394779748,15,Fail,High,68.09204782410981,74,5,44,33,5,0
2093,2094,0.1900796503536883,93,68,4.620504518845937,8,Pass,Low,98.40101722422632,81,90,16,18,2,0
2094,2095,1.196517524863152,70,94,4.58641262218159,18,Pass,Low,82.02619351655204,11,8,55,27,3,0
2095,2096,5.060107536831798,50,93,3.823863851213509,21,Pass,Medium,78.33966190452561,86,56,97,22,4,1
2096,2097,6.392294644156173,78,58,2.4152215456000703,33,Pass,Low,86.66468493929388,11,30,45,39,2,0
2097,2098,7.355617895971908,54,87,0.7656675345420966,43,Pass,Medium,76.66935138483205,12,20,66,6,0,0
2098,2099,9.333947424630804,87,68,0.113179043690394,36,Pass,Low,92.91958447623672,24,89,68,40,1,0
2099,2100,4.423950574083062,69,76,3.2013759549898,6,Pass,Low,82.06893643791531,44,39,13,11,0,0
2100,2101,0.2419205464285934,42,78,3.238928254310547,15,Pass,Medium,85.76761756203511,18,44,66,13,4,0
2101,2102,7.896600376228732,79,54,0.5581225068777129,11,Pass,Low,92.71786606948716,54,76,22,14,5,1
2102,2103,6.6631001145489535,56,86,4.144487252686808,33,Pass,Medium,79.96026351661115,99,48,93,2,2,0
2103,2104,5.633017243369855,32,92,1.652514692220974,49,Fail,High,83.40884042403805,44,86,60,14,0,0
2104,2105,1.497388360821651,33,87,1.2470376272463268,43,Fail,High,76.21655416952483,7,19,22,23,2,0
2105,2106,5.396488330090465,7,74,1.686226710254139,43,Fail,High,69.44157278814687,92,100,26,7,3,1
2106,2107,4.097125626668526,46,63,3.2236851066490635,10,Pass,Medium,71.74883832366623,52,91,53,4,1,1
2107,2108,3.8687846822461247,23,80,1.6418755413459358,46,Fail,High,73.7467633283272,54,16,9,3,4,0
2108,2109,8.547495282233617,41,82,0.192836374553062,39,Pass,Medium,75.61283747300952,31,27,88,13,0,1
2109,2110,3.8036553230736136,66,77,2.300853097544186,41,Pass,Low,82.04825305458316,50,40,76,15,1,0
2110,2111,5.104066749995796,51,78,1.7358148314373956,27,Pass,Medium,81.20568107490675,43,65,15,19,4,0
2111,2112,6.62537668639674,79,83,2.5319798308016663,32,Pass,Low,88.99884107449726,81,24,40,23,4,0
2112,2113,9.401638587145865,57,62,4.585931880577075,6,Pass,Medium,85.90384542267563,69,57,97,5,5,1
2113,2114,9.237774871890384,45,56,1.018980760595879,32,Pass,Medium,77.58698486143464,17,40,54,30,3,0
2114,2115,4.253018083823942,68,74,4.302016086369052,27,Pass,Low,88.99402866050863,82,5,100,5,5,0
2115,2116,8.159741128921342,29,67,1.4943598390904271,17,Fail,High,73.71967564823473,21,74,60,34,5,0
2116,2117,1.8272488651122687,62,57,3.5890516059603628,14,Pass,Low,82.77495241708452,36,37,85,14,2,0
2117,2118,8.69631321976953,48,88,2.781002344818305,15,Pass,Medium,73.48194661222723,95,5,80,28,2,0
2118,2119,2.8195599165899377,89,73,1.419957310035604,47,Pass,Low,97.10111363595308,55,44,86,2,1,0
2119,2120,3.072381236052891,36,79,0.5160329869050312,27,Fail,High,69.95734463824648,58,74,99,10,3,0
2120,2121,5.4848406649550965,33,55,4.422760751299557,25,Fail,High,73.52482469664416,2,13,48,2,4,1
2121,2122,8.941953734078288,56,67,1.0265035930421584,3,Pass,Medium,75.57339299830643,27,65,72,27,3,1
2122,2123,4.536748326068681,6,65,2.8503983176285312,49,Fail,High,57.46127502916897,73,39,51,9,3,1
2123,2124,1.3479550158352638,55,77,3.8915603717211535,37,Pass,Medium,72.27542796982964,34,2,1,32,1,0
2124,2125,6.520544668016067,60,64,4.301738419801683,42,Pass,Low,85.59797500562273,60,98,95,15,2,0
2125,2126,7.5354798944487715,62,73,1.915261148660186,10,Pass,Low,93.00810325558535,92,96,49,9,3,1
2126,2127,9.70453663212867,40,92,2.796584357312195,36,Fail,Medium,74.66973885258525,53,23,85,32,3,0
2127,2128,8.726120011311533,89,85,1.3454519645251866,9,Pass,Low,100.29036157453356,62,18,42,35,3,0
2128,2129,9.112929132664048,61,69,4.058422327001641,15,Pass,Low,84.53617281145263,78,17,76,2,0,0
2129,2130,4.292361266557858,17,56,0.3477253171518085,30,Fail,High,67.48557130056047,96,63,7,4,3,1
2130,2131,1.4425208949539623,40,80,1.0134774927642392,23,Fail,Medium,70.83402698291017,6,87,58,11,3,0
2131,2132,2.78211078103034,26,55,3.4839013546036304,42,Fail,High,64.96167722140679,75,34,64,12,4,1
2132,2133,2.25917320949204,49,71,2.706827978779425,32,Pass,Medium,75.59411082526229,48,61,80,23,5,1
2133,2134,3.128997606117494,76,60,4.888418366611304,29,Pass,Low,91.5715453466178,93,0,11,31,0,0
2134,2135,8.730095987799261,90,69,4.890987972446099,9,Pass,Low,97.68879678054262,84,99,3,15,3,1
2135,2136,6.848089887747948,29,93,2.4339022167946616,23,Fail,High,71.5900781174776,30,24,76,31,5,1
2136,2137,9.58653004744302,64,72,2.420687141423804,47,Pass,Low,79.41033724880029,57,44,94,36,3,0
2137,2138,5.355852726994498,48,51,1.4743451997691093,40,Pass,Medium,81.93237849241847,60,48,40,35,1,1
2138,2139,5.977929504674542,51,53,0.8737773638494989,4,Pass,Medium,75.9922899583656,23,97,6,20,1,0
2139,2140,5.607518266467547,49,75,1.1917320238729256,16,Pass,Medium,80.76840513936641,19,88,86,11,5,1
2140,2141,1.3274100761538865,13,70,0.8823543638437004,39,Fail,High,67.72696118582982,36,15,87,20,0,0
2141,2142,5.241382229769364,83,63,1.0110837743822554,11,Pass,Low,105.0356862253068,3,97,68,20,4,0
2142,2143,9.532921541715355,54,91,2.296057535911849,7,Pass,Medium,84.41805901174492,91,92,68,5,0,1
2143,2144,0.7309883307413056,100,100,0.0426959979763874,24,Pass,Low,97.18598527561994,19,18,80,8,0,0
2144,2145,6.259440466429882,49,92,3.63273673546812,47,Pass,Medium,79.28800399155051,59,22,29,0,1,0
2145,2146,1.0046604672377255,65,59,1.479733846431344,21,Pass,Low,96.73474663915148,23,82,72,11,1,1
2146,2147,2.549776532392708,73,70,4.565890352897684,6,Pass,Low,84.84502327094977,49,24,5,13,4,0
2147,2148,7.56211072573203,64,63,4.335493948381128,30,Pass,Low,86.35328377968168,48,15,88,5,3,1
2148,2149,6.744030786942988,23,97,0.1355756547792969,20,Fail,High,67.05858198616815,50,53,18,0,4,1
2149,2150,9.778328826257056,54,74,4.139705409681877,17,Pass,Medium,87.97092142788716,95,72,79,21,3,1
2150,2151,3.753873026139506,49,70,4.122311817915976,42,Pass,Medium,77.15878714018156,35,0,84,33,5,0
2151,2152,2.9678552369042976,79,85,1.3706702466387954,42,Pass,Low,90.33841715165126,97,41,65,10,5,1
2152,2153,2.756370643246432,14,76,3.863775456703092,9,Fail,High,60.67835238317383,99,18,9,2,2,1
2153,2154,4.975264814715322,75,63,0.0261003238088058,5,Pass,Low,85.24900503157973,65,96,15,5,1,0
2154,2155,5.412341256100374,78,75,2.145301826756028,25,Pass,Low,92.91650367888104,78,33,36,5,2,0
2155,2156,8.30610243563954,19,80,4.763147440284113,2,Fail,High,70.76725733673878,33,79,78,19,2,1
2156,2157,3.684094927171332,80,65,3.2342952143442822,14,Pass,Low,97.48526429674796,35,54,76,20,1,0
2157,2158,2.606536000628505,31,94,0.9829502879499096,39,Fail,High,68.68413596497656,5,17,76,1,2,0
2158,2159,7.025437715255404,16,95,3.8315354733912974,42,Fail,High,57.92859721748293,38,33,31,25,0,1
2159,2160,9.514940136721208,67,65,1.7288938746287048,43,Pass,Low,79.74282199725984,41,88,46,30,3,1
2160,2161,2.444736786089873,100,63,3.7547373052050776,9,Pass,Low,101.71796209717172,57,44,71,25,4,1
2161,2162,7.814090296240719,79,58,2.178170946141445,3,Pass,Low,77.4440790670015,11,5,42,31,1,0
2162,2163,5.685033927934487,14,81,2.6568033976796777,22,Fail,High,56.917959895518834,2,20,81,9,0,0
2163,2164,7.317675302721055,57,50,3.906197385574986,31,Pass,Medium,83.18040822611385,17,69,35,22,5,1
2164,2165,4.938343898162674,82,79,0.7878571115749183,21,Pass,Low,87.30388861965366,39,95,25,5,4,0
2165,2166,7.905976429984193,52,76,1.2735753991179926,18,Pass,Medium,81.3069185208612,20,47,9,22,4,0
2166,2167,3.644434245460454,98,90,0.994400774185335,36,Pass,Low,92.65013535963516,14,38,30,27,4,0
2167,2168,9.095372382258429,36,70,1.540957968700496,14,Fail,High,82.18434119970289,96,30,96,29,2,1
2168,2169,8.385530040092322,15,97,1.3992673791637855,29,Fail,High,58.49040906301124,98,9,28,13,2,0
2169,2170,2.91874704384933,26,76,0.5055296836122203,31,Fail,High,70.97135753920105,25,29,4,36,2,0
2170,2171,4.440690061177655,2,92,4.175675135282625,35,Fail,High,56.05072992592168,7,17,76,31,2,0
2171,2172,9.992838541587805,18,51,1.941799139889289,46,Fail,High,71.8923403035005,99,59,0,33,0,0
2172,2173,1.683285496548993,14,73,2.903347478901768,16,Fail,High,70.83460718117018,93,87,86,40,2,1
2173,2174,6.752165923314653,99,91,4.637286024475114,42,Pass,Low,99.45653829255616,86,72,2,21,1,1
2174,2175,5.396404526473766,1,78,1.501884899579327,29,Fail,High,58.69767028013031,41,94,66,30,4,1
2175,2176,5.8760553280371095,28,97,0.4938169326390534,25,Fail,High,60.59064894614483,43,14,70,6,0,0
2176,2177,8.634659287045226,36,99,1.6249888183112278,20,Fail,High,84.27654906295083,13,3,99,40,5,0
2177,2178,7.975102642115459,14,85,0.0073145212079606,25,Fail,High,68.25516052236806,77,62,34,20,2,0
2178,2179,3.883466800968724,28,55,3.6241984507007854,23,Fail,High,72.00190777056307,1,39,14,15,5,1
2179,2180,6.119693697037716,50,72,4.385126952878452,40,Pass,Medium,80.2881333221906,36,8,66,19,4,0
2180,2181,7.745501661705917,25,82,0.5095245669259241,10,Fail,High,77.47214528926591,68,8,92,18,0,0
2181,2182,6.675231154492663,38,100,3.1258789478315445,32,Fail,High,66.786900242687,37,25,29,31,4,0
2182,2183,0.6302191690047898,92,85,1.696644248943178,23,Pass,Low,97.79281059127229,40,3,81,14,5,0
2183,2184,9.880119206079064,97,75,0.522447984893662,20,Pass,Low,105.97583602905932,61,80,74,4,0,0
2184,2185,6.389543465954591,76,68,4.4846733761664375,29,Pass,Low,87.77217514160787,59,15,42,10,3,0
2185,2186,7.780841178819204,24,78,0.2433549698924331,10,Fail,High,69.19821808164411,13,14,59,14,0,0
2186,2187,3.726024186894581,71,70,0.4489571770817396,9,Pass,Low,86.65633612125303,88,98,39,28,2,0
2187,2188,3.7343992026948927,23,61,4.735024207071581,14,Fail,High,75.10987385928249,83,51,64,3,5,1
2188,2189,8.556768643733362,38,93,0.5229555661477969,6,Fail,High,80.60926543391516,1,68,28,35,4,0
2189,2190,2.52116586989132,44,75,0.6482793754280763,4,Pass,Medium,86.6354455998189,69,4,73,22,4,0
2190,2191,8.83233417972922,78,65,1.9163573815744368,27,Pass,Low,89.59707690640548,16,19,91,14,4,1
2191,2192,4.895940875179687,71,63,0.6922226526227593,38,Pass,Low,85.60083318656548,88,78,94,2,1,0
2192,2193,6.401083957554958,93,95,4.700818276491542,12,Pass,Low,96.18485976514545,27,17,18,31,1,1
2193,2194,2.041526972461937,80,63,1.6993010111111284,13,Pass,Low,81.3220270155589,65,1,2,9,2,0
2194,2195,3.3321175981458198,59,59,3.5008773026043216,26,Pass,Medium,78.92856589259655,34,92,35,39,3,1
2195,2196,7.373906475688196,42,54,3.475840364424637,40,Pass,Medium,81.4100387959629,100,12,42,37,1,0
2196,2197,4.095410328912888,21,51,3.4698398837664444,37,Fail,High,56.86562479248386,4,3,14,21,0,0
2197,2198,3.911293649427768,15,57,0.9415937220461268,25,Fail,High,62.79521718110477,64,41,96,13,5,1
2198,2199,6.760606547321459,47,69,2.834650212353566,9,Pass,Medium,72.21919004771361,39,73,40,16,2,0
2199,2200,7.8621510079851555,99,63,3.196778836440324,15,Pass,Low,95.16926706139668,75,60,89,20,3,1
2200,2201,6.234675139987475,83,60,4.333905157640132,38,Pass,Low,88.85759636395377,55,94,79,14,0,0
2201,2202,3.3186162119422216,24,60,3.003229480151648,1,Fail,High,61.104579818579744,35,7,35,14,4,0
2202,2203,9.406907855477728,58,81,3.498422664142024,29,Pass,Medium,81.7951508708183,44,66,96,0,1,0
2203,2204,6.869232107622842,29,99,1.3716575031058995,35,Fail,High,75.96203265576436,22,62,83,23,0,1
2204,2205,2.2412307147997823,83,53,0.4275600712317579,4,Pass,Low,90.07505000980538,46,8,76,11,3,0
2205,2206,6.128523857437807,2,63,1.0558488413051497,35,Fail,High,64.69632843201873,30,93,32,9,2,0
2206,2207,9.186156648246527,62,52,2.0312478870426025,40,Pass,Low,79.63596058940814,10,10,4,30,0,0
2207,2208,2.632671971437213,83,61,0.7422946379451095,8,Pass,Low,95.43197906388085,9,98,100,10,2,1
2208,2209,8.812844136332231,55,78,3.018307685312162,26,Pass,Medium,81.71859815340211,66,100,77,15,4,1
2209,2210,0.2203477525931807,60,86,1.666264004295499,5,Pass,Low,80.08256438974452,13,41,90,8,3,0
2210,2211,0.4719186270181308,48,54,1.3488297564899647,47,Pass,Medium,83.663397095829,79,12,86,13,3,1
2211,2212,2.241872805707578,63,69,1.003484203511229,28,Pass,Low,77.37219783604323,73,35,13,18,1,0
2212,2213,6.207652678485658,33,95,2.797322713716751,5,Fail,High,70.02534298388758,92,12,67,30,5,0
2213,2214,5.650649907202635,28,73,4.05781334904411,2,Fail,High,82.98140724170291,9,11,82,8,3,0
2214,2215,9.956900452934237,48,57,1.2560708419870763,21,Pass,Medium,85.55134784338352,75,36,46,35,0,0
2215,2216,7.337748566587349,25,82,4.982137975096451,13,Fail,High,68.98072175581868,93,73,53,38,0,1
2216,2217,3.3381692110472483,67,91,4.270268620079849,46,Pass,Low,90.22779521560766,0,72,3,25,0,0
2217,2218,3.6986391391279927,29,73,2.6269335494688684,39,Fail,High,79.52164816134139,4,51,93,7,4,0
2218,2219,0.2748294844425147,100,100,1.6425393269954185,12,Pass,Low,89.86840192572049,19,70,82,23,3,1
2219,2220,0.190311853216063,4,73,1.196461848894813,42,Fail,High,64.16292881633102,7,1,94,7,3,0
2220,2221,2.8444681465864896,74,73,3.640256246635441,32,Pass,Low,85.41679764664086,42,55,94,18,0,1
2221,2222,2.0553640986018107,53,66,0.8773830263553567,12,Pass,Medium,78.93488674412504,75,59,8,29,1,0
2222,2223,1.5426911060272697,61,52,4.202353427843431,43,Pass,Low,79.6131488400643,0,22,52,21,1,0
2223,2224,9.739128118831417,52,88,3.4153496552830505,15,Pass,Medium,85.36204997274976,56,39,76,8,3,1
2224,2225,6.845560083206968,58,58,0.7267541892151008,24,Pass,Medium,83.33685104942857,63,63,77,3,3,0
2225,2226,6.88773420238409,9,63,2.421805201270313,40,Fail,High,68.30717751725581,83,84,59,36,2,1
2226,2227,5.568742202237917,93,59,0.5713147160588683,8,Pass,Low,96.97675853005238,27,22,45,7,3,0
2227,2228,0.1629040720132357,88,76,0.6487251544311701,15,Pass,Low,102.39352671252529,36,28,53,0,0,0
2228,2229,5.435117756628991,95,69,1.0966009922447573,14,Pass,Low,96.485438101786,46,77,73,27,5,0
2229,2230,7.56539381820955,21,94,2.187389450626706,7,Fail,High,59.38064748843352,100,89,94,5,4,1
2230,2231,7.267034902802054,10,66,4.112248782232326,46,Fail,High,63.29311472329636,75,50,36,35,3,1
2231,2232,7.224937194619615,40,69,0.1702735153293882,10,Fail,Medium,83.23980214487743,36,68,22,10,3,0
2232,2233,2.3868241214464705,2,64,1.7033604316713755,48,Fail,High,47.94044378998369,48,94,26,4,0,1
2233,2234,2.4329148648274024,24,64,0.7482969647322024,10,Fail,High,73.1269998886005,43,88,69,23,2,1
2234,2235,5.154595171290596,12,64,0.2989311403592831,1,Fail,High,56.66447697631699,55,30,89,17,5,1
2235,2236,2.655630827534484,75,80,1.7216324042416358,34,Pass,Low,82.795082816991,27,49,65,19,3,1
2236,2237,2.737902486485649,28,86,1.3830879136611995,44,Fail,High,83.74274218925501,78,19,60,27,1,1
2237,2238,0.3164771648746001,97,100,0.7000982077876261,22,Pass,Low,103.41139365685277,5,54,76,12,1,0
2238,2239,4.467658858979867,32,90,3.713168999330203,21,Fail,High,73.05435688590245,60,80,50,4,1,1
2239,2240,5.226363915583753,47,95,0.2511748944626574,2,Pass,Medium,81.89381468761125,19,1,49,29,4,0
2240,2241,1.9848202990967576,57,59,3.300824224990841,45,Pass,Medium,81.80986559829545,77,24,18,0,4,1
2241,2242,0.0779194435259422,68,61,1.2413202021287606,38,Pass,Low,88.27532142156673,1,12,0,21,5,0
2242,2243,7.945657880677243,92,92,1.925184078306445,18,Pass,Low,98.83221484425124,72,91,39,17,3,0
2243,2244,1.927175674136331,56,71,2.836067315589304,49,Pass,Medium,88.47465687289767,36,69,31,4,3,1
2244,2245,6.178312412089171,86,52,3.751387416014586,25,Pass,Low,98.89793865541404,19,66,21,30,3,0
2245,2246,3.632558191240649,68,60,3.498772925558596,46,Pass,Low,88.86093875426086,25,57,92,5,4,0
